user_id,market_position,lifetime_portfolio,prior_bet_count,portfolio_concentration,is_first_x,Is_percent,is_suspicious,target_trade_time,market_title
0x6431560be1eeef39eebce14cfcaf6090f241ab69,5481.6903,122853.26384900002,52,4.46,False,False,False,2026-03-14T11:48:09+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xbc0bcab16dd3026e89d6258ca459862696cd35c8,2675.7177,10102.533096000016,2756,26.49,False,False,False,2026-03-12T23:52:23+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xbc0bcab16dd3026e89d6258ca459862696cd35c8,2516.3147,9979.451350000014,2750,25.21,False,False,False,2026-03-12T23:44:15+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xd659274acac3f76d8811ddfac03adf270226fe07,2453.7821,5462.514172999999,100,44.92,False,False,False,2026-03-14T14:32:03+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x4aaefd543cc6519c12748669f5e4b5daedcdd563,2500.5518,492647.36307700025,3027,0.51,False,False,False,2026-03-12T21:09:55+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xfe6c976ef0805ff80fd0fad65115022404b969b7,2339.0664,129185.9661390001,255,1.81,False,False,False,2026-03-15T07:04:07+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xa2b5bafa01d0f81926a2a88e5628a95b59fc4582,13605.05,113339.45997400048,188,12.0,False,False,False,2026-03-15T10:48:19+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x7ccab8e279940abb29cbe78afd3aab0229f1a8cd,5930.4749,17003.299378,35,34.88,False,False,False,2026-03-15T12:22:23+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x998154d8eb4ba7c4b34b10d76b9742d922d7dec4,29024.0481,1804239.2821479996,2988,1.61,False,False,False,2026-03-13T04:07:15+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x53757615de1c42b83f893b79d4241a009dc2aeea,45407.4198,607098.294605001,2026,7.48,False,False,False,2026-03-13T16:44:13+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x04b954ec5d65e0a855d31b5e695083f3c4ad79e0,3163.8158,228265.33165800068,1999,1.39,False,False,False,2026-03-13T17:38:25+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x4a9df40b0fd99ed79d047d8d4716af2dce662bed,11677.29,11677.29,1,100.0,True,True,True,2026-03-15T16:11:31+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x2707f2e693b3d20b5a17b603c532571108140afa,20017.3478,304692.0290149999,1414,6.57,False,False,False,2026-03-13T21:30:59+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x339fdeab5a910ef390a08d69c76491864d1f06fc,10055.98,10055.98,1,100.0,True,True,True,2026-03-15T19:58:37+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x561edb2814afd15a0681246c60686cbf2d542093,4914.8119,75441.1079809999,840,6.51,False,False,False,2026-03-15T17:39:57+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xa800d978a3ee5795d6958b21c9a4feb1e629bd7a,3333.0,1093850.1314899982,919,0.3,False,False,False,2026-03-15T18:26:49+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x87d2d8f4f382ce6e3a31017ad7e778a3dc63efb2,5160.0,118218.22202700001,18,4.36,False,False,False,2026-03-15T21:56:15+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x05847f23c4650995edb873c6ef139d7d8562de3e,9960.0,735475.3002819994,482,1.35,False,False,False,2026-03-15T22:04:41+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x56ebe2a8eb1b9bccfd3059f981f9c987e45e076a,4687.9233,1135276.7852049933,2841,0.41,False,False,False,2026-03-13T23:28:53+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xdca52ee5c45f7aea39610a75309a2d40e106e859,3289.4891,3289.4891,82,100.0,False,True,True,2026-03-15T22:38:39+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xaff389b0c6e066057c44c25fae7277880b276ecc,2417.1717,33815.75557199988,2042,7.15,False,False,False,2026-03-14T07:53:21+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x11e5d9276b80c28d2167db68ae4cff6d8e09337e,3598.8283,521775.20108900033,1374,0.69,False,False,False,2026-03-15T22:33:55+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x158d421f7be2793324b9d31aef7db000b77f9c64,4767.46,32172.357340999995,40,14.82,False,False,False,2026-03-15T22:44:49+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x75a8f6c318ffaf801d3d56204d8dec051264814a,3797.18,5058.5698139999995,10,75.06,True,False,True,2026-03-15T22:57:33+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x9f117e88f89f4b366d09cbb2e3056fa44754ddc4,2934.9051,346067.39566900046,2104,0.85,False,False,False,2026-03-15T22:46:19+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x9f117e88f89f4b366d09cbb2e3056fa44754ddc4,2995.13,343132.4905590004,2103,0.87,False,False,False,2026-03-15T22:38:07+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xa8aaf9ca7c5a7797c60b0e004ff2b0ba622a3686,4974.8401,4974.8401,2,100.0,True,True,True,2026-03-15T23:25:19+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x07b8e44b90cc3e91b8d5fe60ea810d2534638e25,3967.5229,1623758.8397690023,2048,0.24,False,False,False,2026-03-15T01:01:57+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x8aeca29564bc5a2d2ecc02cf025305c418a71158,5177.7151,635644.8303579993,222,0.81,False,False,False,2026-03-15T23:28:29+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xecaa8806a9a05049d7d5260a33dc924220e377a9,12704.0693,694317.9990390001,2293,1.83,False,False,False,2026-03-14T15:58:49+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xd6bd71c5889d07c0119ecfadc677e03cef8e8b3f,4898.43,4898.43,1,100.0,True,True,True,2026-03-15T23:29:17+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xaa075924e1dc7cff3b9fab67401126338c4d2125,12370.0566,1276543.793722995,2461,0.97,False,False,False,2026-03-15T05:46:47+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x661bc22743391378d678482d3e5fb06327f317ba,2999.0,117147.12288800003,48,2.56,False,False,False,2026-03-16T01:46:21+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
