user_id,market_position,lifetime_portfolio,prior_bet_count,portfolio_concentration,is_first_x,Is_percent,is_suspicious,target_trade_time,market_title
0x2bd2574062fb6d8556ddb1050955f43dd9d4c21b,10617.8923,604722.8067879996,700,1.76,False,False,False,2025-11-21T03:46:49+00:00,Supreme Court rules in favor of Trump's tariffs?
0x546029093abad5c5615f72c903908baccfc8c7b5,3542.5196,7422.765166,18,47.73,False,False,False,2025-11-29T14:34:49+00:00,Supreme Court rules in favor of Trump's tariffs?
0xab7269d788c6d540a185f9683bfa58514ea833f7,5289.9321,58213.94015100003,105,9.09,False,False,False,2025-12-09T01:40:49+00:00,Supreme Court rules in favor of Trump's tariffs?
0xed5040bd56f39cc6fa4aefe328cedd7cd93b73cf,3667.6641,5577.9845,20,65.75,False,False,False,2025-12-11T17:53:45+00:00,Supreme Court rules in favor of Trump's tariffs?
0xcd4b91ffb66511c20d92f9f8a257247b15408aa4,6552.2106,666226.94349,779,0.98,False,False,False,2025-12-07T03:04:25+00:00,Supreme Court rules in favor of Trump's tariffs?
0xb90588ce64ad8792019cc494ea815e59b5071640,4430.3534,386696.50976400025,1062,1.15,False,False,False,2025-12-16T05:37:03+00:00,Supreme Court rules in favor of Trump's tariffs?
0x4e56f1ddaa8f5328036c449b89e731ec748cdee1,16997.2309,1477681.7263749968,2364,1.15,False,False,False,2025-11-13T05:41:48+00:00,Supreme Court rules in favor of Trump's tariffs?
0x9e7e57fbc4dd03dc7b0eea98f1f01bc100083e1d,10099.06,732314.5816749999,2193,1.38,False,False,False,2025-12-04T22:15:35+00:00,Supreme Court rules in favor of Trump's tariffs?
0x7fa9fbee349b9ac4c48fbc36ec947eff68e2846c,2982.0989,218876.98629900007,45,1.36,False,False,False,2025-12-28T13:55:31+00:00,Supreme Court rules in favor of Trump's tariffs?
0x2e0b70d482e6b389e81dea528be57d825dd48070,11399.9608,1038880.608447999,718,1.1,False,False,False,2025-11-08T23:10:21+00:00,Supreme Court rules in favor of Trump's tariffs?
0x68db2524f6e058377d791d4e3147bf5a94e5e12b,5993.6029,156555.53984499988,1005,3.83,False,False,False,2025-11-27T18:50:51+00:00,Supreme Court rules in favor of Trump's tariffs?
0x68db2524f6e058377d791d4e3147bf5a94e5e12b,6302.6326,36244.062889,255,17.39,False,False,False,2025-11-08T03:19:47+00:00,Supreme Court rules in favor of Trump's tariffs?
0x79929dfb11820a017fb7a51faf536a55bdbd48bf,4932.0271,918207.6485640014,1519,0.54,False,False,False,2025-11-09T02:39:05+00:00,Supreme Court rules in favor of Trump's tariffs?
0x79929dfb11820a017fb7a51faf536a55bdbd48bf,4867.9748,913275.6214640016,1518,0.53,False,False,False,2025-11-08T13:37:45+00:00,Supreme Court rules in favor of Trump's tariffs?
0x44e641e5eabb5687fe2338540e18b7d610579d9e,2709.1,64556.08918799998,580,4.2,False,False,False,2026-01-01T21:08:45+00:00,Supreme Court rules in favor of Trump's tariffs?
0xa3ea0e0b10f43c8679103e1af35f3c36f0830637,13051.5426,93679.467441,123,13.93,False,False,False,2026-01-03T14:53:19+00:00,Supreme Court rules in favor of Trump's tariffs?
0x5d93ee571e0999c10432d75281c84744245b1cff,2599.9864,114945.00021500007,785,2.26,False,False,False,2026-01-06T23:40:09+00:00,Supreme Court rules in favor of Trump's tariffs?
0x5fc814d89c2aa979bd987add20d6eb39eb0439ef,7220.8314,492079.46598100016,790,1.47,False,False,False,2025-12-09T05:56:13+00:00,Supreme Court rules in favor of Trump's tariffs?
0x1e0a4f0786c802489d354df0de309d2d3eeaadc5,10000.0,10000.0,1,100.0,True,True,True,2026-01-07T19:24:07+00:00,Supreme Court rules in favor of Trump's tariffs?
0xcd71fd5370880f3d92bb941e628c05840fe0d127,8703.3806,9401.883176,73,92.57,False,True,True,2025-12-13T16:59:41+00:00,Supreme Court rules in favor of Trump's tariffs?
0x8d3d968cb4419ff623a7c8cbaaf81711a605bb53,2747.9987,10163.713725000003,55,27.04,False,False,False,2026-01-08T12:04:11+00:00,Supreme Court rules in favor of Trump's tariffs?
0xfa5ce77422ae87a54153df7ddc61974a18985226,4149.69,180144.36488299986,249,2.3,False,False,False,2026-01-08T06:44:43+00:00,Supreme Court rules in favor of Trump's tariffs?
0x71a4829efbba0f90ab7099338fba6c33b556cd31,4101.801,64650.22292200001,286,6.34,False,False,False,2026-01-04T05:27:09+00:00,Supreme Court rules in favor of Trump's tariffs?
0x5a7d2cfbc1a5e086106fc4d8c3cff978146a0bf1,3047.01,13941.727029999995,70,21.86,False,False,False,2026-01-08T13:12:17+00:00,Supreme Court rules in favor of Trump's tariffs?
0x83e1bbf285b6be30295b0c1ab52ef28ea8e56a54,23570.1,331678.09446299996,227,7.11,False,False,False,2026-01-08T15:56:02+00:00,Supreme Court rules in favor of Trump's tariffs?
0x54211cf5627ad0510185478ae329a34f405af713,4100.7,52434.91291,70,7.82,False,False,False,2026-01-09T12:40:50+00:00,Supreme Court rules in favor of Trump's tariffs?
0x1d9a2c92bf630cc92b1b20a950008e84aa56db3f,2974.128,249251.17294900017,965,1.19,False,False,False,2026-01-07T14:09:21+00:00,Supreme Court rules in favor of Trump's tariffs?
0x07f4fddad629ca6f185db8a15da830ca66966fc1,4350.0,16511.647499,11,26.35,False,False,False,2026-01-09T20:18:56+00:00,Supreme Court rules in favor of Trump's tariffs?
0x7ab480c23d8a0d5a6e95c2b10a5b82bf55aa716b,3499.9953,10663.512392,17,32.82,False,False,False,2026-01-09T14:48:34+00:00,Supreme Court rules in favor of Trump's tariffs?
0x8d3d968cb4419ff623a7c8cbaaf81711a605bb53,2644.2088,11320.011225000004,58,23.36,False,False,False,2026-01-09T21:06:48+00:00,Supreme Court rules in favor of Trump's tariffs?
0x9bcada74fbcaa331afecdf7e861fbc9532ecca1f,18745.1892,1990139.2940170013,1087,0.94,False,False,False,2026-01-07T18:23:33+00:00,Supreme Court rules in favor of Trump's tariffs?
0x9329279eb33a53a5461d8a1bf9fd1b2c43659d3e,2837.2425,12207.75180300001,81,23.24,False,False,False,2026-01-10T02:24:22+00:00,Supreme Court rules in favor of Trump's tariffs?
0xa3ea0e0b10f43c8679103e1af35f3c36f0830637,11939.6864,147395.96360699995,333,8.1,False,False,False,2026-01-10T20:15:56+00:00,Supreme Court rules in favor of Trump's tariffs?
0xcea8312b71cf08cbfb81da9b5e08919a9ef16f82,2691.7722,8897.309799999999,7,30.25,True,False,True,2026-01-11T05:35:40+00:00,Supreme Court rules in favor of Trump's tariffs?
0x54211cf5627ad0510185478ae329a34f405af713,3775.0888,55548.564908000015,73,6.8,False,False,False,2026-01-12T05:29:00+00:00,Supreme Court rules in favor of Trump's tariffs?
0xcea8312b71cf08cbfb81da9b5e08919a9ef16f82,2691.7722,11589.081999999999,8,23.23,True,False,True,2026-01-12T13:14:06+00:00,Supreme Court rules in favor of Trump's tariffs?
0xc62a4388d2b88dd76dc372818b799087f40bc2c7,3500.0,1584002.1257669858,1538,0.22,False,False,False,2025-12-25T08:45:11+00:00,Supreme Court rules in favor of Trump's tariffs?
0x919d214d20f8454eedb576aec5cd237330b660e1,4969.9165,64312.496891000024,548,7.73,False,False,False,2025-12-27T17:56:55+00:00,Supreme Court rules in favor of Trump's tariffs?
0x83e1bbf285b6be30295b0c1ab52ef28ea8e56a54,22676.1033,366560.95286299987,230,6.19,False,False,False,2026-01-13T13:06:55+00:00,Supreme Court rules in favor of Trump's tariffs?
0xf5c49ad254b1d53ea0b86fb285dd3f11dc800926,3600.0,636314.5687159996,853,0.57,False,False,False,2026-01-14T04:37:34+00:00,Supreme Court rules in favor of Trump's tariffs?
0x0ed41b9fa5f935f771e6cefa05e52809e5e04547,5177.0818,647383.1998910004,2853,0.8,False,False,False,2026-01-03T19:37:19+00:00,Supreme Court rules in favor of Trump's tariffs?
0x0aae5c4ec45339a64a1dd2fe4ba98c2a19eb251c,4560.0,1504768.7997459962,1677,0.3,False,False,False,2026-01-07T02:32:31+00:00,Supreme Court rules in favor of Trump's tariffs?
0xdd8184551f4b3fca3fc780d4d1c6342d7c2d9640,59026.7251,1604073.5352129976,1455,3.68,False,False,False,2026-01-13T16:01:51+00:00,Supreme Court rules in favor of Trump's tariffs?
0xbdd474c1268840cf2256ae8a2276c8423c59f3b6,5152.5985,1913627.7002400062,2897,0.27,False,False,False,2026-01-07T15:15:03+00:00,Supreme Court rules in favor of Trump's tariffs?
0xc9328e28eeb44978dbac9debb61ebc92931be6a5,4308.75,22008.64639099999,45,19.58,False,False,False,2026-01-14T14:26:34+00:00,Supreme Court rules in favor of Trump's tariffs?
0xc9328e28eeb44978dbac9debb61ebc92931be6a5,3780.7961,25727.364687999983,49,14.7,False,False,False,2026-01-14T15:06:16+00:00,Supreme Court rules in favor of Trump's tariffs?
0x716d9e45e96fea7715387c8240a2b43e32a64206,10949.9378,354491.6880489999,205,3.09,False,False,False,2026-01-14T10:16:26+00:00,Supreme Court rules in favor of Trump's tariffs?
0x716d9e45e96fea7715387c8240a2b43e32a64206,10351.1305,375768.8216559998,234,2.75,False,False,False,2026-01-14T15:28:20+00:00,Supreme Court rules in favor of Trump's tariffs?
